Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Selic_Aceleracao,Spread_BR_US,Spread_BR_US_Delta_21d,MACD_Line,Dist_SMA_Cruzamento_lag3,SMA_50_Slope_lag2,Target_Real,Target_Previsto,Split
0.9881749325576151,0.0034725242120892223,0.820723495687608,0.9414398992355284,1.2697695884454367,0.9829818688028271,-0.15132157596346707,-0.12858289183988858,-0.6309384301166064,0.0,0,Treino
0.9881749325576151,-0.025163908331441096,0.820723495687608,0.9414398992355284,1.2697695884454367,0.9829818688028271,-0.1610800678561221,-0.11215584238509348,-0.42258849915469315,0.0,0,Treino
0.9881749325576151,-0.025163908331441096,0.820723495687608,0.9414398992355284,1.2697695884454367,1.0026773856087272,-0.17519699619411458,-0.10904239282939723,-0.38545306995022116,0.0,0,Treino
0.9881749325576151,-0.025163908331441096,0.820723495687608,0.9414398992355284,1.2697695884454367,1.0026773856087272,-0.1844227631527189,-0.09493022757313968,-0.3525661877457856,0.0,0,Treino
0.9881749325576151,-0.025163908331441096,0.820723495687608,0.9414398992355284,1.2697695884454367,1.0026773856087272,-0.15105487169227963,-0.0902814295754076,-0.40702419138079443,0.0,0,Treino
0.9881749325576151,-0.025163908331441096,0.820723495687608,0.9414398992355284,1.2697695884454367,1.0026773856087272,-0.12777033100237759,-0.08179186847739985,-0.4135982507327838,0.0,0,Treino
0.9881749325576151,-0.025163908331441096,0.820723495687608,0.9414398992355284,1.2697695884454367,1.0026773856087272,-0.09056126588455128,-0.07535866910873744,-0.22367782478090836,0.0,0,Treino
0.9881749325576151,-0.05380034087497145,0.820723495687608,0.9414398992355284,1.2720207120682876,1.022372902414627,-0.06412823792115498,-0.05426390466829832,-0.12553180636761455,0.0,0,Treino
0.9881749325576151,-0.05380034087497145,0.820723495687608,0.9414398992355284,1.2720207120682876,1.022372902414627,-0.04492108939710135,-0.02993674485002848,-0.0633900236102874,0.0,0,Treino
0.9881749325576151,-0.05380034087497145,0.820723495687608,0.9414398992355284,1.2720207120682876,1.022372902414627,-0.013093913234701509,-0.01944489537884169,-0.0967470033121204,0.0,0,Treino
