DiasParaEleicaoBR,DiasParaEleicaoUSA,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,Dist_SMA_Cruzamento,MACD_Signal,Brent_Retorno_63d,Dist_SMA_Cruzamento_lag3,SMA_50_Slope_lag3,WTI_Retorno_63d_lag3,BTC_Retorno_63d_lag2,BTC_Volatilidade_21d_lag3,Target_Real,Target_Previsto,Split
1.4055928740807053,-0.41436398006994635,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.2718191457013563,1.002091626588616,-0.08073224565161681,-0.13336791120238697,0.6110426863887121,-0.10888874522216796,-0.42265123717981473,0.40829693791376354,-0.3337164230874334,-0.8105838042828742,0.0,0,Treino
1.4030071489407419,-0.41662259090611026,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.2718191457013563,1.002091626588616,-0.07430819142744735,-0.14672231968331007,0.7811544389001606,-0.09478758887838215,-0.3855276302215214,0.33880444882404515,-0.3289950220480131,-0.7726779672132095,0.0,0,Treino
1.4004214238007784,-0.4188812017422742,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.2718191457013563,1.002091626588616,-0.05324244224286125,-0.15025840032689872,0.5310608417295833,-0.09014227831164444,-0.3526460529887437,0.23404152780153073,-0.3343475311524244,-0.8217605109161212,0.0,0,Treino
1.397835698660815,-0.4211398125784382,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.2718191457013563,1.002091626588616,-0.028948424391960128,-0.14809968322837133,0.4980694538180663,-0.08165943103750904,-0.40709370801006467,0.5833631164046433,-0.3631883158300785,-0.9612182769645269,0.0,0,Treino
1.3900785232409245,-0.42791564508693003,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.2718191457013563,1.002091626588616,-0.018470821664100936,-0.1384025092073381,0.043194152916530976,-0.07523156377739264,-0.4136689547812928,0.6737429501806631,-0.3790050237610237,-0.974558747869513,0.0,0,Treino
1.387492798100961,-0.430174255923094,0.9870799504609289,-0.054719501083276,0.821466070166246,1.2740709485903434,1.02177289951001,-0.0020114844504925153,-0.12498287784553734,0.033410824164747555,-0.05415331089092498,-0.22378697585980334,0.4146835384703204,-0.4720437522204478,-0.9931435329947965,0.0,0,Treino
1.3849070729609974,-0.43243286675925796,0.9870799504609289,-0.054719501083276,0.821466070166246,1.2740709485903434,1.02177289951001,-0.0054811459655815424,-0.11013297370660556,0.13513440414011044,-0.029844873179896824,-0.12566194099260425,0.27148300935437136,-0.554299632763924,-1.0136808428488688,0.0,0,Treino
1.3823213478210339,-0.43469147759542187,0.9870799504609289,-0.054719501083276,0.821466070166246,1.2740709485903434,1.02177289951001,-0.017335698450032928,-0.0914356303543537,0.24821115580404865,-0.019361051408043773,-0.06353301126124865,0.19424477061879694,-0.5157539898370846,-1.0311874575265148,0.0,0,Treino
1.3797356226810704,-0.43695008843158584,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.2718191457013563,1.002091626588616,-0.022220628031635672,-0.06815235397563112,0.27046144716549225,-0.0028919446560304422,-0.09688588107929547,0.14939368807603257,-0.5276236349228836,-1.0301150698334103,0.0,0,Treino
1.3693927221212165,-0.44598453177624164,0.9870799504609289,-0.026151945661742296,0.821466070166246,1.2740709485903434,1.02177289951001,-0.058913915065499235,-0.0521496880155313,0.16332564799089036,-0.0063636656095393635,0.03469875589091184,0.3533131868323025,-0.5410410429888058,-1.1644155381735177,0.0,0,Treino
