DiasParaEleicaoBR,DiasParaEleicaoUSA,Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,Dist_SMA_Cruzamento,MACD_Line,MACD_Signal,Brent_Retorno_63d,Dist_SMA_Cruzamento_lag3,SMA_50_Slope_lag2,WTI_Retorno_63d_lag3,Target_Real,Target_Previsto,Split
1.2530350908228596,-0.5476220194036194,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.451920879005119,-0.42266879152195175,-0.36773009493063663,-0.1609739096752119,-0.3866016284864052,-0.7441215859525723,-0.3310142454565818,2.0,0,Treino
1.2452779154029692,-0.5543978519121113,-0.05527186137452195,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.46556540584329004,-0.392141802273707,-0.3789727333097258,-0.23474597394475047,-0.39421199256505984,-0.7656712720696407,-0.12595555208457646,0.0,0,Treino
1.2426921902630057,-0.5566564627482752,-0.05527186137452195,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.4670106891307726,-0.36652996227416773,-0.3824708218466296,-0.22225464552741653,-0.4288467682486846,-0.511034218522897,-0.07079112187641504,0.0,0,Treino
1.2401064651230422,-0.5589150735844391,-0.05527186137452195,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.4687846587837077,-0.32769743585166533,-0.376936255065502,-0.474703454532273,-0.4530683856637227,-0.2190149656545,-0.1374982214719811,0.0,0,Treino
1.2375207399830788,-0.5611736844206031,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3821574872617042,0.018027980519067323,-0.4692575580361977,-0.2723357050499112,-0.3606285766341815,-0.44580152600607614,-0.46672101129247245,-0.4103264993713752,-0.19612868253815194,0.0,0,Treino
1.2349350148431153,-0.5634322952567671,-0.10837937442137886,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.03770925344045788,-0.4712853101272265,-0.21264666311882585,-0.33477381500237635,-0.6529734243202163,-0.4681671524365016,-0.3375612876768384,-0.2344747722615358,0.0,0,Treino
1.227177839423225,-0.570208127765259,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3821574872617042,0.018027980519067323,-0.4515208546375262,-0.13178195598549636,-0.2967373194826815,-0.7152524488723142,-0.4699421750397429,-0.10901343370556522,-0.5464624501302616,0.0,0,Treino
1.2245921142832614,-0.5724667386014228,-0.05527186137452195,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.43800636283674127,-0.08719951560847482,-0.2567412164898395,-0.5972246641132947,-0.47041535498441495,-0.014446424952659496,-0.5985505367338739,0.0,0,Treino
1.222006389143298,-0.5747253494375868,-0.05527186137452195,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.4477717709493567,-0.12956420203242006,-0.23383533480701035,-0.7063581755053905,-0.4724443106598352,0.06911611828087123,-0.5416034429932061,0.0,0,Treino
1.2194206640033343,-0.5769839602737508,-0.05527186137452195,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.4667323542258952,-0.16419164595035649,-0.22294130212390012,-0.8994542311267576,-0.4526681238592721,-0.11454231459001712,-0.6292390143400375,0.0,0,Treino
