DiasParaEleicaoBR,DiasParaEleicaoUSA,Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,Dist_SMA_Cruzamento,MACD_Signal,Dist_SMA_Cruzamento_lag3,SMA_50_Slope_lag2,Target_Real,Target_Previsto,Split
1.2697474764671381,-0.5292342878099149,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.372173878424482,-0.2942013850046341,-0.3042621583817239,-0.3528977304717905,0.0,0,Treino
1.2594132424605669,-0.5382742681729594,-0.05430511254262386,0.9881749325576151,-0.05380034087497145,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.3821549711444012,-0.3002721822079742,-0.3317537192407256,-0.26062617784560593,0.0,0,Treino
1.2568296839589241,-0.5405342632637206,-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.38573294291926,-0.3061172052592344,-0.3573283495080868,-0.3531996061668882,0.0,0,Treino
1.2542461254572812,-0.5427942583544818,-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.39334458091026814,-0.32051674503379696,-0.37340391616633867,-0.42706818834382765,2.0,0,Treino
1.2516625669556385,-0.5450542534452429,-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.4279842601035917,-0.3466560631279232,-0.3833914061282672,-0.47277129422343805,2.0,0,Treino
1.2490790084539956,-0.5473142485360041,-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.45220928662304843,-0.3689398783574042,-0.38697167115417463,-0.7456070348591783,2.0,0,Treino
1.2413283329490672,-0.5540942338082875,-0.05430511254262386,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.4658635853205428,-0.3802037056909202,-0.3945881877182692,-0.7671804439735854,0.0,0,Treino
1.2387447744474245,-0.5563542288990486,-0.05430511254262386,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.46731003620705164,-0.38370831682064094,-0.42925006873028587,-0.5122869084317663,0.0,0,Treino
1.2361612159457815,-0.5586142239898099,-0.05430511254262386,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.4690856097932039,-0.37816327686718204,-0.45349062194222794,-0.21997327842159944,0.0,0,Treino
1.2335776574441388,-0.560874219080571,-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.3800746459651119,0.017901545313886835,-0.46955862428733297,-0.361824695150751,-0.46715367217181275,-0.4114782557295603,0.0,0,Treino
1.2309940989424961,-0.5631342141713321,-0.10756334401260961,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.03759706211978322,-0.47158776346450376,-0.3359209113379208,-0.46860105014082004,-0.3386409717568783,0.0,0,Treino
