horizonte_dias,alvo_retorno,total_venda,total_neutro,total_compra,EV_Compra,EV_Venda,accuracy,venda_precision,venda_recall,venda_f1,neutro_precision,neutro_recall,neutro_f1,compra_precision,compra_recall,compra_f1,macro_avg_f1,weighted_avg_f1
30,0.07,7329,5652,11729,-0.0038360985419809007,-0.04009876543209877,0.3394190871369295,0.21358024691358024,0.3142597638510445,0.2543182653436237,0.28901734104046245,0.24734982332155478,0.26656511805026656,0.4725992961287079,0.4079861111111111,0.4379221989284882,0.31960186077412617,0.34567775902815223
30,0.1,4914,11160,8636,-0.03646915088576664,-0.07335766423357665,0.41203319502074687,0.1332116788321168,0.13012477718360071,0.13165013525698827,0.5286527514231499,0.5266540642722117,0.5276515151515152,0.3176542455711668,0.322180916976456,0.3199015687480775,0.3264010730521936,0.41199483722288904
30,0.15,2208,17848,4654,-0.1153225806451613,-0.1467032967032967,0.5883817427385892,0.01098901098901099,0.01910828025477707,0.013953488372093023,0.7881084232002332,0.6961894953656025,0.7393028024606972,0.11559139784946236,0.16559691912708602,0.13614775725593667,0.2964680160295756,0.6181954118950501
30,0.2,1064,21095,2551,-0.1892436974789916,-0.2,0.7821576763485477,0.0,0.0,0.0,0.8989463601532567,0.8566864445458695,0.8773077821921009,0.02689075630252101,0.03902439024390244,0.031840796019900496,0.30304952607066715,0.8002940721854659
30,0.25,584,22696,1430,-0.23691860465116277,-0.25,0.8844398340248962,0.0,0.0,0.0,0.9527435610302352,0.9247826086956522,0.9385548814120243,0.02616279069767442,0.0410958904109589,0.03197158081705151,0.3235088207430253,0.8971689275299264
30,0.3,322,23494,894,-0.29752066115702475,-0.3,0.9159751037344398,0.0,0.0,0.0,0.965230701946206,0.9472103004291845,0.9561356005631972,0.004132231404958678,0.00625,0.004975124378109453,0.3203702416471022,0.9245618088226133
30,0.4,80,24203,427,-0.4,-0.4,0.9713692946058091,0.0,0.0,0.0,0.9790882475951485,0.9919491525423729,0.9854767417385814,0.0,0.0,0.0,0.3284922472461938,0.9650311661838389
30,0.5,27,24512,171,-0.5,-0.5,0.9929460580912863,0.0,0.0,0.0,0.9931521062461092,0.9997911008982662,0.9964605454924006,0.0,0.0,0.0,0.33215351516413355,0.9896383052431789
90,0.03,10040,0,14070,0.005259678942398489,-0.00474720945502298,0.5336170212765957,0.4208798424162837,0.3285494618144541,0.3690270581462291,0.0,0.0,0.0,0.5876613157066415,0.6791560567479084,0.6301046236922039,0.33304389394614436,0.5217296597815237
90,0.05,9499,35,14576,0.011472246957554166,-0.007776108189331332,0.5602127659574468,0.4222389181066867,0.3021505376344086,0.3522406769037919,0.0,0.0,0.0,0.6147224695755417,0.7302538787023978,0.6675261885576148,0.33992228848713557,0.5421855169766912
