DiasParaEleicaoBR,DiasParaEleicaoUSA,Selic_Delta_21d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,Target_Real,Target_Previsto,Split
0.9287177542502879,-0.8275536397903869,-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.037597062119786716,0.0,0,Treino
0.9261341957486451,-0.829813634881148,-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.037597062119786716,0.0,0,Treino
0.9235506372470024,-0.8320736299719091,-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.037597062119786716,0.0,0,Treino
0.9157999617420739,-0.8388536152441927,-0.0021935070645008104,-0.0003409736168207761,1.494881950730488,0.017901545313886835,0.0,0,Treino
0.9132164032404311,-0.8411136103349538,-0.0021935070645008104,-0.0003409736168207761,1.494881950730488,0.017901545313886835,0.0,0,Treino
0.9106328447387884,-0.8433736054257149,-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.037597062119786716,0.0,0,Treino
0.9080492862371455,-0.8456336005164761,-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.037597062119786716,0.0,0,Treino
0.9054657277355027,-0.8478935956072372,-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.017901545313886835,0.0,0,Treino
0.8977150522305742,-0.8546735808795207,-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.017901545313886835,0.0,0,Treino
0.8951314937289315,-0.8569335759702819,-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.017901545313886835,0.0,0,Treino
0.8925479352272887,-0.859193571061043,-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.017901545313886835,0.0,0,Treino
0.887380818224003,-0.8637135612425654,-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.017901545313886835,0.0,0,Treino
0.8796301427190747,-0.8704935465148488,-0.0021935070645008104,-0.0003409736168207761,1.5061375688447407,0.09668361253747237,0.0,0,Treino
0.8770465842174319,-0.8727535416056099,-0.0021935070645008104,-0.0003409736168207761,1.494881950730488,-0.10027155552149497,0.0,0,Treino
0.874463025715789,-0.875013536696371,-0.0021935070645008104,-0.0003409736168207761,1.494881950730488,-0.001793971492013048,0.0,0,Treino
0.8718794672141462,-0.8772735317871322,-0.0021935070645008104,-0.0003409736168207761,1.494881950730488,-0.001793971492013048,0.0,0,Treino
0.8692959087125034,-0.8795335268778934,-0.0021935070645008104,-0.0003409736168207761,1.494881950730488,-0.001793971492013048,0.0,0,Treino
