DiasParaEleicaoBR,DiasParaEleicaoUSA,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,MACD_Signal,BTC_Volatilidade_21d_lag3,Target_Real,Target_Previsto,Split
1.3849070729609974,-0.43243286675925796,0.9870799504609289,-0.054719501083276,0.821466070166246,1.2740709485903434,1.02177289951001,-0.11013297370660556,-1.0136808428488688,0.0,0,Treino
1.3823213478210339,-0.43469147759542187,0.9870799504609289,-0.054719501083276,0.821466070166246,1.2740709485903434,1.02177289951001,-0.0914356303543537,-1.0311874575265148,0.0,0,Treino
1.3797356226810704,-0.43695008843158584,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.2718191457013563,1.002091626588616,-0.06815235397563112,-1.0301150698334103,0.0,0,Treino
1.3693927221212165,-0.44598453177624164,0.9870799504609289,-0.026151945661742296,0.821466070166246,1.2740709485903434,1.02177289951001,-0.0521496880155313,-1.1644155381735177,0.0,0,Treino
1.366806996981253,-0.4482431426124056,0.967288970020059,-0.026151945661742296,0.821466070166246,1.2740709485903434,1.0020916265886195,-0.03472845655945328,-1.1639467574558557,0.0,0,Treino
1.3642212718412896,-0.4505017534485695,0.9474979895791891,-0.026151945661742296,0.821466070166246,1.2740709485903434,0.9824103536672291,-0.018475804746145266,-1.14103281366748,0.0,0,Treino
1.3616355467013261,-0.4527603642847335,0.9474979895791891,0.0024156097597914476,0.821466070166246,1.28307816014629,1.0611354453527913,-0.008655999659579453,-1.1626432441549637,0.0,0,Treino
1.3538783712814355,-0.4595361967932253,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.2740709485903434,-0.0606971111664949,-0.0030489888845765508,-1.1696264503677083,0.0,0,Treino
1.351292646141472,-0.4617948076293893,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.2740709485903434,0.037709253440461374,-0.002539283382738851,-1.1897224243047486,0.0,0,Treino
1.3487069210015086,-0.46405341846555326,-0.002469071582587093,0.0024156097597914476,0.821466070166246,1.2718191457013563,0.018027980519067323,-0.0052269724809582245,-1.189215816282733,0.0,0,Treino
1.346121195861545,-0.4663120293017172,-0.002469071582587093,0.0024156097597914476,0.4110743644751588,1.2718191457013563,0.018027980519067323,-0.012467983177878006,-1.0912475993015343,0.0,0,Treino
1.3435354707215816,-0.46857064013788113,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,1.002091626588616,-0.02470925154111259,-1.092585683520447,0.0,0,Treino
1.3357782953016912,-0.475346472646373,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,1.002091626588616,-0.04235494251990879,-1.158168109188999,0.0,0,Treino
1.3331925701617278,-0.47760508348253694,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,1.002091626588616,-0.06394489657621807,-1.1632394476800691,0.0,0,Treino
1.3306068450217643,-0.4798636943187009,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3844092901506908,1.002091626588616,-0.08286657668072024,-1.2063143641349587,0.0,0,Treino
1.3280211198818008,-0.48212230515486487,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3844092901506908,1.002091626588616,-0.1002473688150661,-1.2702959981828152,0.0,0,Treino
1.3254353947418374,-0.4843809159910288,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3844092901506908,1.002091626588616,-0.12017658461722605,-1.337895475237778,0.0,0,Treino
1.3176782193219467,-0.4911567484995207,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,1.002091626588616,-0.141578453050529,-1.3391715454290178,0.0,0,Treino
