DiasParaEleicaoBR,DiasParaEleicaoUSA,Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,MACD_Line,MACD_Signal,Dist_SMA_Cruzamento_lag3,SMA_50_Slope_lag2,Target_Real,Target_Previsto,Split
1.4118431940574923,-0.4049345578180515,-0.0010468810726381,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.2697695884454367,0.9829818688028271,-0.1513209382318308,-0.10587571645829029,-0.12858206836319058,-0.630936698384098,0.0,0,Treino
1.404092518552564,-0.41171454309033495,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,0.9829818688028271,-0.1610798875889853,-0.11989971009503875,-0.11215511781426533,-0.4225872017748863,0.0,0,Treino
1.4015089600509212,-0.4139745381810961,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,1.0026773856087272,-0.175197058177223,-0.1341483419316818,-0.10904161927330765,-0.38545349971571313,0.0,0,Treino
1.3989254015492782,-0.4162345332718572,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,1.0026773856087272,-0.18442266010207964,-0.147526991073606,-0.09492924471382912,-0.35256748279036293,0.0,0,Treino
1.3963418430476355,-0.4184945283626184,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,1.0026773856087272,-0.15105487741078685,-0.15106943921245483,-0.09028068036077455,-0.40702375731884105,0.0,0,Treino
1.3937582845459926,-0.42075452345337955,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,1.0026773856087272,-0.12777053981666342,-0.1489067568107414,-0.08179120586238482,-0.41359651947331566,0.0,0,Treino
1.3860076090410642,-0.427534508725663,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,1.0026773856087272,-0.09056174985021867,-0.13919188890575002,-0.07535804436333339,-0.22367912591150407,0.0,0,Treino
1.3834240505394215,-0.42979450381642414,-0.10756334401260961,0.9881749325576151,-0.05380034087497145,0.820723495687608,1.2720207120682876,1.022372902414627,-0.06412904990647807,-0.12574773916798054,-0.05426326802679439,-0.12553224573354665,0.0,0,Treino
1.3808404920377786,-0.43205449890718534,-0.10756334401260961,0.9881749325576151,-0.05380034087497145,0.820723495687608,1.2720207120682876,1.022372902414627,-0.0449217949560657,-0.11087068924394794,-0.029936023039694944,-0.06339089671476233,0.0,0,Treino
1.3782569335361359,-0.43431449399794647,-0.10756334401260961,0.9881749325576151,-0.05380034087497145,0.820723495687608,1.2720207120682876,1.022372902414627,-0.013094645754731083,-0.09213918630371999,-0.019444124643404236,-0.09674873801182474,0.0,0,Treino
