Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Selic_Aceleracao,Spread_BR_US,Spread_BR_US_Delta_21d,ATR_Relativo,Dist_SMA_Cruzamento,SMA_50_Slope,MACD_Line,MACD_Signal,Dist_SMA_Cruzamento_lag3,SMA_50_Slope_lag1,SMA_50_Slope_lag3,Target_Real,Target_Previsto,Split
-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,-0.9403979070947032,1.3800746459651119,0.017901545313886835,1.1655596418109375,-0.46955876328283225,-0.10783410134827226,-0.2734694667660873,-0.3619397674003897,-0.46715368836556975,-0.337394232519027,-0.22116940632078283,0.0,0,Treino
-0.10756334401260961,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,-0.9403979070947032,1.3823257695879623,0.03759706211978322,1.0202528530725063,-0.4715879617303109,-0.013308243865885944,-0.21366577610269827,-0.33603485940276473,-0.4686013523883771,-0.10879751003695184,-0.4128735371924181,0.0,0,Treino
-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,-0.9403979070947032,1.3800746459651119,0.017901545313886835,1.1223214669014319,-0.451808879162593,0.07021683775617543,-0.1326459452732326,-0.2979246254910304,-0.4703775468866096,-0.014210494621360129,-0.3399602051977564,0.0,0,Treino
-0.05430511254262386,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,-0.9403979070947032,1.3823257695879623,0.017901545313886835,1.195631560343584,-0.43828444402944583,-0.11336135770921929,-0.08797783701602077,-0.25785096455527506,-0.4708512180586709,0.06936862746644121,-0.1109456797275636,0.0,0,Treino
-0.05430511254262386,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,-0.9403979070947032,1.3823257695879623,0.017901545313886835,2.374853064238508,-0.448057233374422,-0.3239292397227179,-0.13042429067581982,-0.23490075756820902,-0.4728817170919207,-0.11432834251542201,-0.016185788965166044,0.0,0,Treino
-0.05430511254262386,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,-0.9403979070947032,1.3823257695879623,0.017901545313886835,2.3347503358843604,-0.46703180676960976,-0.3045293291241671,-0.1651179020768156,-0.22398560624729583,-0.4530899574036452,-0.32503246128790253,0.06754608949890081,0.0,0,Treino
-0.05430511254262386,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,-0.9403979070947032,1.3823257695879623,0.017901545313886835,2.1435706806000225,-0.4841228453253949,-0.34435372741183595,-0.20162618600310445,-0.22308791590510946,-0.4395568539769071,-0.30561999900806386,-0.11648662083012597,0.0,0,Treino
-0.0010468810726381,-0.0021935070645008104,-0.025163908331441096,0.8125128509945639,-0.9403979070947032,1.3800746459651119,-0.0017939714920095493,1.9092366376449885,-0.49509935207367506,-0.5768837075794211,-0.2539128846510649,-0.23359013538799397,-0.4493359070516739,-0.34547016355647125,-0.32757584053264605,0.0,0,Treino
-0.0010468810726381,-0.0021935070645008104,-0.025163908331441096,0.8043022063015198,-0.9403979070947032,1.3800746459651119,-0.0017939714920095493,1.4035034441030485,-0.4881564436658387,-0.5378119843128361,-0.2856588257451544,-0.24880437513919626,-0.4683226419287522,-0.5781505898916354,-0.3081278983707725,0.0,0,Treino
-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.8043022063015198,-0.9403979070947032,1.3800746459651119,0.017901545313886835,0.6557018623348282,-0.48530872016637916,-0.6283158685952006,-0.3147555547587324,-0.26721972811721567,-0.48542463474166647,-0.5390535873426888,-0.3480508964998389,0.0,0,Treino
0.26524427627729047,0.9881749325576151,0.11801825438621055,0.820723495687608,0.0005209960704125774,1.4926308271076376,0.8845042847733452,0.1402791637399473,-0.4938259774191662,-0.6536887808071993,-0.34462113044977694,-0.28836096097163566,-0.49640817672521975,-0.6296160273542177,-0.5811565895507449,0.0,0,Treino
-0.32059626989255247,0.9881749325576151,-0.19698250359262312,0.820723495687608,0.0005209960704125774,1.5061375688447407,1.1011549696382126,-0.07500135920624976,-0.5058835921900462,-0.707150958156246,-0.3809615012689494,-0.31307234495303327,-0.48946081835937305,-0.6550053557608071,-0.5419881299646457,0.0,0,Treino
-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,0.0005209960704125774,1.4926308271076376,0.9829818688028306,0.3893489372492151,-0.5234935298701231,-0.9175211866300914,-0.446674033497111,-0.3469429169415426,-0.4866112696521977,-0.708502122970855,-0.6327160896635841,0.0,0,Treino
-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,0.0005209960704125774,1.4926308271076376,0.9829818688028306,0.79344756354444,-0.5522657650701311,-1.1671715728234648,-0.5476287454083514,-0.39570357264618833,-0.49513398591940777,-0.9190084603224623,-0.6581518217856747,0.0,0,Treino
-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,0.9414398992355284,1.4926308271076376,0.9829818688028306,1.1579884275910448,-0.5636595474748105,-0.9845774176857651,-0.6120869799830053,-0.4485443982234653,-0.5071993288463115,-1.1688203695323962,-0.7117463642785539,0.0,0,Treino
-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,0.9414398992355284,1.4926308271076376,0.9829818688028306,1.1648219391139705,-0.5490991799923962,-1.0955461985623576,-0.6542415403048161,-0.499863142111451,-0.5248205533645022,-0.9861080765492324,-0.9226374410779024,0.0,0,Treino
