DiasParaEleicaoBR,DiasParaEleicaoUSA,Ouro_Fechamento,Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,Dist_SMA_Cruzamento,MACD_Line,MACD_Signal,Brent_Retorno_63d,Dist_SMA_Cruzamento_lag3,Brent_Retorno_21d_lag2,Target_Real,Target_Previsto,Split
0.9892911265465841,-0.7780003246923424,1.7236606361173763,-0.05527186137452195,-0.9920180936261029,0.659469384455067,-0.8201007525981027,-0.011708501021055053,-0.9660356655504814,-0.3836709525940433,1.039562586385428,-0.20993466160246643,0.36829636873090893,-0.38631531309649225,-0.38460693351162195,2.0,2,Teste
0.9867054014066207,-0.7802589355285063,1.842933004384804,-0.05527186137452195,-0.9920180936261029,0.659469384455067,-0.8201007525981027,-0.011708501021055053,-0.9660356655504814,-0.36283443715957076,1.1028527191095012,0.06807357955967298,0.44793380766808766,-0.3952365666832471,-0.5141414918420011,2.0,2,Teste
0.9841196762666572,-0.7825175463646703,1.8908612384918173,-0.05527186137452195,-0.9920180936261029,0.659469384455067,-0.8201007525981027,-0.011708501021055053,-0.9660356655504814,-0.34074375922126915,1.2109572838238425,0.3136782705477402,0.40518778690992957,-0.391379390418109,-0.5341514365473498,2.0,2,Teste
0.9815339511266937,-0.7847761572008343,1.942448123242307,-0.05527186137452195,-0.002469071582587093,0.659469384455067,-0.8201007525981027,-0.011708501021055053,0.018027980519067323,-0.3186821058517294,0.9985639320867894,0.4645846528214304,0.28864553856252734,-0.3847779488919322,-0.3855594438496201,2.0,2,Teste
0.9737767757068032,-0.7915519897093262,1.9197646678978053,-0.05527186137452195,-0.002469071582587093,0.659469384455067,-0.8201007525981027,-0.011708501021055053,0.018027980519067323,-0.29579490790561563,0.9789535890320079,0.5811015860960971,0.10767543669481396,-0.36392906582049195,-0.2374654341689764,2.0,2,Teste
0.9711910505668397,-0.79381060054549,1.9150082434162352,-0.05527186137452195,-0.002469071582587093,0.659469384455067,-0.8201007525981027,-0.011708501021055053,0.018027980519067323,-0.252477240158696,1.023519594433306,0.6838785268805486,0.0536264831150395,-0.34182527582965105,-0.23682598261152654,2.0,2,Teste
0.9686053254268763,-0.796069211381654,1.9483018749493428,-0.05527186137452195,-0.002469071582587093,-0.054719501083276,-0.8201007525981027,-0.011708501021055053,0.018027980519067323,-0.19650014694950882,1.6579073173999401,0.9022329860443371,0.08910555968348847,-0.31975052763527656,-0.4419276232164136,2.0,0,Teste
0.9660196002869128,-0.798327822217818,1.9596436026215944,-0.05527186137452195,-0.002469071582587093,-0.054719501083276,-0.8201007525981027,-0.011708501021055053,0.018027980519067323,-0.1651781203224949,1.3610859394863126,1.013221819958222,-0.07135219572520023,-0.2968497448574621,-0.6005342463117223,2.0,2,Teste
0.9634338751469493,-0.8005864330539819,1.964765802844986,-0.05527186137452195,-0.002469071582587093,-0.054719501083276,-0.8201007525981027,-0.011708501021055053,0.018027980519067323,-0.14050053616996164,1.2270469028392001,1.0732495252090637,0.03271247885193018,-0.25350636565266144,-0.4741931566138542,2.0,2,Teste
0.9556766997270588,-0.8073622655624738,1.9925714584128806,-0.05527186137452195,-0.002469071582587093,-0.054719501083276,-0.8201007525981027,-0.011708501021055053,0.018027980519067323,-0.12066961468632201,1.5595266008220645,1.1926183217799773,-0.09260180653989808,-0.1974960469087395,-0.8776704398940379,2.0,2,Teste
0.9530909745870954,-0.8096208763986377,1.952326301334642,-0.05527186137452195,-0.002469071582587093,-0.054719501083276,-0.8201007525981027,-0.011708501021055053,0.018027980519067323,-0.07017677835281969,1.8485378217178317,1.350132115229116,0.001360632685647474,-0.16615542890757604,-0.5624371847258575,2.0,2,Teste
0.9505052494471319,-0.8118794872348016,1.928911294506496,-0.05527186137452195,-0.002469071582587093,-0.054719501083276,-0.40970904690701554,-0.011708501021055053,0.018027980519067323,-0.021437121926475292,2.5332030081570878,1.6230650692813797,-0.2556811006001201,-0.14146319722902057,-0.8210180846178939,2.0,2,Teste
0.9479195243071684,-0.8141380980709656,1.953789850914557,-0.05527186137452195,-0.002469071582587093,-0.054719501083276,-0.40970904690701554,-0.011708501021055053,0.018027980519067323,0.034855991159802036,3.1747344545410114,1.9790773066706744,-0.19634587388426306,-0.12162050498465005,-0.4377488760500254,2.0,2,Teste
0.945333799167205,-0.8163967089071296,1.9753759790335932,-0.05527186137452195,-0.9920180936261029,-0.054719501083276,-0.8201007525981027,-0.12429864547038941,-0.9660356655504814,0.06860703346568607,3.910022186845586,2.421672079669366,-0.2524236620281554,-0.07109769832951662,-0.7105313051007479,2.0,2,Teste
0.9375766237473144,-0.8231725414156215,1.939155248340652,-0.05527186137452195,-0.9920180936261029,-0.054719501083276,-0.8201007525981027,-0.12429864547038941,-0.9660356655504814,0.10464110112682784,4.665033503342843,2.937765354052285,-0.28065678511956643,-0.022329112191843716,-0.03442721113525441,2.0,2,Teste
