DiasParaEleicaoBR,DiasParaEleicaoUSA,Ouro_Fechamento,Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,Target_Real,Target_Previsto,Split
1.1832205120438455,-0.6086045119800461,-1.3221660245766012,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,0.0,0,Treino
1.180634786903882,-0.61086312281621,-1.3078971977445182,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,0.0,0,Treino
1.1728776114839916,-0.6176389553247019,-1.2709449155679335,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,0.0,0,Treino
1.1702918863440281,-0.6198975661608659,-1.2585054140575889,0.050943164719191726,0.9870799504609289,0.002415609759791408,0.821466070166246,1.4924958288220518,0.962729080745835,0.0,0,Treino
1.1677061612040647,-0.6221561769970299,-1.2014305533418848,0.050943164719191726,0.9870799504609289,0.002415609759791408,0.821466070166246,1.4924958288220518,0.962729080745835,0.0,0,Treino
1.1651204360641012,-0.6244147878331937,-1.2288704331679567,0.050943164719191726,0.9870799504609289,0.002415609759791408,0.821466070166246,1.4924958288220518,0.962729080745835,0.0,0,Treino
1.1625347109241377,-0.6266733986693577,-1.2391143870021137,-0.05527186137452195,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,1.002091626588616,0.0,0,Treino
1.1547775355042473,-0.6334492311778496,-1.2182602569793501,0.050943164719191726,0.9870799504609289,0.002415609759791408,0.821466070166246,1.4924958288220518,0.962729080745835,0.0,0,Treino
1.1521918103642836,-0.6357078420140135,-1.2237482329445646,-0.0021643483276651844,0.9870799504609289,0.030983165181325153,0.821466070166246,1.4924958288220518,0.9824103536672255,0.0,0,Treino
1.1496060852243202,-0.6379664528501775,-1.1835030758663259,0.050943164719191726,0.9870799504609289,0.030983165181325153,0.821466070166246,1.4924958288220518,0.962729080745835,0.0,0,Treino
1.1470203600843567,-0.6402250636863414,-1.0924025855212416,0.050943164719191726,0.9870799504609289,0.030983165181325153,0.821466070166246,1.4924958288220518,0.962729080745835,0.0,0,Treino
1.1444346349443932,-0.6424836745225053,-1.068255580596824,0.050943164719191726,0.9870799504609289,0.002415609759791408,0.821466070166246,1.4924958288220518,0.962729080745835,2.0,2,Treino
1.1366774595245028,-0.6492595070309972,-1.0909390359413258,0.050943164719191726,0.9870799504609289,0.030983165181325153,0.821466070166246,1.4924958288220518,0.962729080745835,2.0,2,Treino
1.1340917343845394,-0.6515181178671612,-1.1465507936897412,-0.0021643483276651844,0.9870799504609289,0.030983165181325153,0.821466070166246,1.4924958288220518,0.9824103536672255,2.0,2,Treino
1.131506009244576,-0.6537767287033251,-1.1963083531184926,-0.05527186137452195,0.9870799504609289,0.0024156097597914875,0.821466070166246,1.4947476317110386,1.002091626588616,2.0,2,Treino
1.1289202841046124,-0.6560353395394891,-1.2043572058890895,-0.05527186137452195,0.9870799504609289,0.11668583144592636,0.821466070166246,1.4947476317110386,1.002091626588616,2.0,2,Treino
1.126334558964649,-0.658293950375653,-1.1652098226489445,-0.05527186137452195,-0.002469071582587093,0.0024156097597914875,0.821466070166246,1.4947476317110386,0.018027980519067323,2.0,2,Treino
1.1185773835447583,-0.6650697828841449,-1.170697798614159,-0.05527186137452195,-0.002469071582587093,-0.16898972276941088,0.821466070166246,1.5082584490449589,0.018027980519067323,2.0,2,Treino
1.1159916584047949,-0.6673283937203088,-1.144721468368003,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.018027980519067323,2.0,2,Treino
1.1134059332648314,-0.6695870045564728,-1.1674049237125048,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.018027980519067323,2.0,2,Treino
1.110820208124868,-0.6718456153926368,-1.1996012280201467,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.4947476317110386,0.018027980519067323,2.0,2,Treino
1.1082344829849045,-0.6741042262288006,-1.2109429556923976,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.4947476317110386,0.018027980519067323,2.0,2,Treino
1.0978915824250506,-0.6831386695734565,-1.211674507176042,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.4947476317110386,0.018027980519067323,2.0,2,Treino
1.0953058572850871,-0.6853972804096204,-1.278262216854886,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.4947476317110386,0.018027980519067323,2.0,0,Treino
